timestamp,Temperature,Humidity,Pressure
20150319T1900,10.640245,69.624916,1022.5
20140625T2100,16.870245,48.199802,1013.8
20100626T2200,18.590246,80.42155,1016.2
20180319T2200,0.2802454,81.63223,1010.9
20190524T2000,17.080246,67.964966,1014.0
20080112T0900,4.8702455,89.18803,1011.8
20121226T1500,8.980246,66.4275,1019.4
20080930T1800,12.090245,81.07555,1013.7
20230306T1500,6.1202455,58.1214,1008.2
20150421T2300,8.420245,77.11396,1026.8
20220914T0200,20.220245,85.329346,1007.8
20160412T1900,12.480246,83.63423,1009.3
20070715T0600,20.590246,73.44891,1017.1
20120214T2300,0.8702454,92.5733,1019.3
20130730T0700,18.490246,83.57972,1023.1
20130425T0400,8.160246,89.805695,1025.5
20140218T0700,0.8202454,93.59153,1017.3
20230317T2100,12.450245,54.848953,1012.6
20180613T2300,12.050245,84.94783,1017.5
20131105T1300,9.270246,66.02277,1001.8
20200418T0400,9.270246,86.566154,1015.6
20131110T0900,8.480246,88.35615,1000.4
20190706T0200,15.540245,76.77519,1014.2
20240606T1400,25.510244,51.44901,1015.6
20190124T2300,-2.2597547,76.92628,1016.8
20120315T1100,14.3102455,59.62261,1028.3
20120411T2200,5.5902452,89.005226,1004.0
20160221T0000,9.700245,87.56865,1022.3
20161207T0700,-2.5097547,90.36434,1035.4
20241007T0800,14.750245,92.43179,1007.7
20071203T1500,7.5102453,73.58835,1008.2
20241202T1100,9.120245,83.725716,1020.6
20170118T1600,-1.0797546,59.774807,1032.2
20130211T2200,-0.8297546,97.93193,1002.6
20241008T0500,14.090245,98.07003,1004.5
20190406T0400,1.1602454,94.09471,1004.9
20160908T0800,21.470245,67.2721,1015.0
20121023T1100,10.350245,83.70933,1023.6
20080501T0200,6.4702454,85.64623,1012.0
20170825T2200,20.880245,76.816826,1016.5
20160311T0000,1.9602454,84.645386,1020.6
20220810T1500,30.980246,22.910925,1018.7
20180501T2000,10.650246,66.05909,1014.0
20160715T1400,18.310246,51.83815,1026.8
20160527T1600,26.370245,46.618637,1011.9
20140628T0200,16.790245,79.02646,1015.2
20240719T1600,30.990246,42.591854,1015.2
20180410T0800,12.570246,87.204285,1003.4
20240902T0900,22.590246,77.22164,1014.7
20240506T1300,14.540245,86.93522,1011.6
20090612T0100,11.710245,78.89508,1023.3
20080319T0700,-0.03975457,79.887344,1015.2
20191027T0200,10.070246,91.51286,1021.0
20150809T0300,21.000246,84.551414,1016.1
20060611T2100,17.080246,63.17933,1023.2
20210116T1600,-3.5597548,88.61859,1027.2
20140501T1700,14.480246,77.843994,1010.4
20080218T0700,-5.809755,81.31713,1036.4
20140401T1500,20.460245,39.244804,1009.7
20220518T1200,27.670246,42.421238,1020.0
20151218T0000,6.5602455,96.41657,1025.7
20151013T1800,8.700245,79.96675,1015.6
20240511T0900,20.400246,53.105972,1020.0
20160406T0600,8.110246,95.09453,1016.2
20081023T0000,5.8302455,92.15608,1030.5
20150515T0000,11.070246,86.11235,1013.2
20230504T1400,24.220245,48.464695,1016.2
20070812T1700,23.950245,69.24383,1009.5
20121205T0700,1.8502454,93.59562,1005.6
20181116T0600,5.3002453,90.4387,1027.0
20150513T0200,16.680244,79.63529,1021.5
20110520T1600,25.200245,32.05436,1017.5
20101015T1400,10.200245,69.72759,1013.7
20101015T0200,5.0902452,95.47765,1015.2
20131228T0800,3.3102455,75.25424,1005.1
20180324T0500,-1.8697547,96.08261,1000.2
20130730T1300,23.920246,52.729992,1021.4
20121117T0900,5.400245,91.08911,1015.5
20171212T0200,4.6002455,78.45864,1000.1
20060731T2300,19.370245,83.84052,1014.8
20060913T0400,13.960245,88.91564,1016.9
20080417T2200,6.6202455,89.10427,1002.1
20060102T1200,4.4402456,89.01878,1018.3
20170130T1700,6.480245,90.73083,1016.5
20081221T0100,6.7402453,94.17124,1033.0
20220122T1400,5.440245,66.66393,1035.3
20121209T2300,1.3602455,90.53879,1017.5
20130207T1600,2.6302452,79.21699,1014.4
20120513T0300,6.610245,82.457016,1029.7
20130616T1200,25.050245,55.79445,1015.0
20220923T0100,6.5602455,91.0557,1019.2
20060412T1700,7.9902453,77.421295,1016.1
20071110T0000,3.6802454,65.60851,1027.3
20110206T1000,6.250245,76.84482,1031.9
20070728T0900,22.220245,59.55004,1018.0
20240630T1100,20.380245,78.778824,1011.8
20200502T1900,9.830245,85.85742,1015.7
20160619T1400,16.620245,71.59033,1023.6
20141105T0900,8.0602455,86.19261,1003.9
20180613T1700,17.340246,64.56751,1015.5
20220704T2100,20.550245,65.22956,1019.2
20180630T1000,27.710245,49.998867,1012.5
20200208T1200,7.7802453,67.20482,1025.5
20221202T0800,3.8102455,94.46556,1020.5
20180211T0100,0.6002454,84.46025,1017.0
20240318T2000,9.940246,91.752914,1019.5
20070122T2200,3.9202452,85.394516,1013.0
20070202T1300,6.8002453,76.01465,1030.8
20140725T1900,20.340246,75.852875,1011.5
20100413T1400,11.500245,64.06287,1013.7
20140201T0300,0.1502454,91.63367,1006.2
20180831T1500,14.460245,87.44559,1021.2
20240726T0700,20.900246,76.03919,1013.1
20121008T0300,7.6802454,92.8016,1022.1
20121105T0400,7.0902452,89.58563,1004.7
20081104T1000,10.110246,93.46216,1015.9
20140508T1400,19.230246,50.794815,1016.0
20161224T0300,6.0102453,91.78175,1034.2
20110405T1700,16.310246,58.740135,1027.0
20180330T0200,2.3702455,93.361206,1007.7
20130516T0600,12.140245,93.63756,996.6
20071229T0600,-2.5297546,79.51656,1026.7
20080407T0600,-0.22975457,71.451614,1006.7
20190612T2300,13.700245,87.95506,1014.3
20150330T1600,12.030245,50.777794,1013.5
20060905T0200,18.150246,92.73893,1026.1
20151024T0100,9.200245,91.011925,1021.3
20180511T2200,13.840245,86.57804,1016.4
20060607T0000,7.4502454,79.32341,1026.5
20231017T2000,8.080246,90.485085,1013.3
20170407T0900,10.390245,60.662792,1026.0
20131024T2000,10.000245,97.52744,1017.1
20110318T0500,6.6602454,87.250824,1022.5
20190405T0300,1.1702454,97.29824,1006.4
20060101T1700,5.0502453,78.76172,1007.1
20070429T0200,13.300245,86.69617,1018.3
20230902T0800,20.210245,73.19377,1019.9
20150914T1300,19.530245,67.26669,1006.7
20150925T1300,18.980246,57.059586,1020.6
20240323T0700,9.420245,79.57745,1013.7
20200509T1100,23.450245,42.879402,1011.9
20170808T0800,18.880245,77.90482,1010.9
20200507T2200,12.340245,72.52724,1020.1
20151024T1400,16.760244,65.2219,1018.0
20120826T1900,16.270247,70.48103,1021.5
20140903T2200,14.790245,91.23196,1016.7
20060205T0800,-3.8097548,84.732506,1029.8
20171002T1500,17.880245,77.855034,1019.4
20210428T0100,8.020246,64.28172,1004.8
20151002T2300,10.190246,88.037575,1017.0
20151112T1800,7.9702454,88.06117,1026.0
20120122T1300,7.9902453,72.12766,1016.3
20110425T0900,18.510244,49.774178,1016.7
20091128T0100,8.100245,77.54923,1013.7
20201025T0100,8.200246,94.38239,1014.5
20231215T1800,5.790245,88.52289,1040.2
20111117T0700,0.16024542,94.165405,1025.4
20110508T1800,24.880245,25.328754,1017.3
20120812T1600,26.770245,44.6159,1011.9
20120408T0100,5.3202453,81.627655,1009.5
20171231T0200,11.870245,80.16686,1016.6
20140309T1800,12.130245,60.07698,1025.7
20151231T1900,6.0702453,98.708824,1025.8
20160318T0700,1.1802454,89.00869,1021.9
20181018T1100,19.180244,51.16219,1018.3
20061125T0900,11.510245,76.52085,1006.3
20190327T1300,11.960245,48.122616,1030.5
20110501T1600,18.090246,64.77769,1005.2
20120904T0900,19.640245,72.66816,1019.1
20161127T1300,7.1802454,97.11025,1017.7
20171204T1200,3.0202456,84.17207,1034.8
20060114T0800,-5.9397545,83.03887,1032.5
20180505T1000,19.830246,59.17134,1017.8
20210801T0000,15.680245,95.71723,1012.3
20090509T2200,14.510245,87.33496,1017.1
20121217T0600,6.8902454,92.42619,1010.0
20200915T0400,14.830245,95.06757,1021.8
20090814T1400,25.620245,49.38425,1017.3
20180604T2300,18.270245,95.19183,1010.2
20140313T1100,13.760245,54.013092,1027.8
20220319T0000,9.260245,49.79668,1034.8
20170815T0300,16.960245,92.67607,1018.1
20090104T0700,-4.709755,75.37243,1024.3
20230930T1400,22.260244,51.5059,1025.3
20130709T2300,18.880245,83.30316,1018.3
20240315T2200,9.750245,88.90283,1018.8
20120528T1700,23.910246,37.859097,1014.4
20200402T0100,-1.4197546,80.50118,1015.5
20070802T2300,16.980246,85.21241,1017.6
20130313T0100,2.6802454,77.61096,1000.6
20070622T0900,16.360247,85.92707,1013.9
20140524T0900,14.3102455,61.67503,1017.9
20160702T1800,17.570246,66.01426,1020.1
20190913T0600,12.850245,84.64089,1032.0
20120820T0100,21.500246,83.70528,1018.7
20171014T0700,9.430245,91.96766,1029.1
20240311T2200,6.110245,88.492516,1014.0
20130521T2200,11.010245,95.54655,1012.0
20090411T1700,20.520245,43.572033,1005.8
20121227T1800,7.670245,80.65464,1013.5
20180913T2100,17.460245,92.58415,1019.2
20170111T0400,1.6902454,95.64354,1017.6
20120803T1000,23.820246,51.005787,1017.8
20150701T1600,34.070248,31.762598,1015.8
20200212T2000,5.8702455,71.38341,1023.7
20090105T0700,-3.459755,83.29871,1018.6
20111018T0600,6.6202455,92.79514,1020.0
20091012T0900,11.000245,73.17603,1019.2
20091204T1100,5.170245,80.21139,1012.1
20150314T1800,6.690245,63.216267,1022.1
20180427T1900,17.900246,44.153084,1010.1
20060627T1800,25.160246,62.696857,1017.3
20110401T0800,13.680245,81.95251,1027.3
20191231T0700,-1.7397546,92.42906,1033.7
20140808T0700,19.140245,88.48288,1014.4
20180408T1300,23.450245,38.375492,1004.6
20170519T0300,15.010245,87.55487,1010.6
20091109T0000,5.7402453,92.474174,1005.5
20180203T0000,0.2502454,90.10067,1010.5
20091101T0600,4.6802454,90.51277,1022.5
20071108T1100,8.780245,87.05264,1023.7
20090417T0300,8.540245,89.220825,1009.2
20060503T0700,15.5602455,64.47077,1017.9
20221019T2300,14.260245,91.43626,1020.0
20220625T1800,26.720245,41.088028,1010.7
20170413T1100,16.730246,50.14169,1016.8
20070501T2000,16.330246,35.250664,1008.6
20090511T2000,17.290245,83.223694,1014.1
20180530T2100,18.160246,91.50677,1014.7
20120816T1400,23.100245,57.813812,1019.8
20101231T1400,1.4302454,91.743195,1024.9
20200531T1100,21.170246,33.608425,1017.9
20161207T1100,0.6602454,86.3657,1036.0
20201009T0100,11.500245,90.63338,1022.8
20130103T0300,-0.88975465,91.54182,1035.7
20140617T1700,22.270245,35.669647,1015.0
20190823T0000,14.040245,91.060814,1024.9
20141223T0300,0.6502454,85.9184,1029.1
20210526T2000,12.750245,79.97009,1018.7
20151229T1700,4.6402454,97.43056,1030.8
20060108T2200,-3.9497547,85.3014,1029.6
20160929T1800,20.780245,54.826405,1019.1
20070416T1600,24.900246,35.741707,1016.9
20210906T0100,13.320246,92.89755,1021.3
20071212T0300,3.4502454,93.23532,1030.4
20091004T1500,17.230246,48.1341,1015.9
20210807T1600,16.350246,90.21801,1007.4
20150516T0500,9.380245,96.78525,1023.3
20181208T0000,7.3302455,74.23825,1017.5
20240229T1300,10.850245,64.04417,1013.1
20200805T2100,18.140245,68.5906,1017.6
20201215T1300,7.3702455,97.183685,1015.6
20100217T0000,0.050245404,75.91921,998.6
20110104T2300,-3.4297547,89.72165,1019.0
20210210T1100,-3.1497545,90.504974,1005.5
20090725T2000,17.960245,63.296497,1025.3
20130718T1100,27.140245,49.054714,1018.8
20121223T0600,11.660245,87.17196,1016.3
20121226T0600,8.500245,81.51583,1014.9
20231023T2100,10.690246,96.4375,1008.0
20160309T2100,-0.5897546,94.952896,1007.1
20121226T0400,8.5602455,82.669266,1014.1
20220614T1200,27.000246,29.44154,1018.3
20180523T0400,13.610246,96.65671,1016.0
20060330T1800,13.480246,81.32354,1011.6
20220826T0000,17.280245,82.790985,1013.5
20201222T0900,13.050245,82.97678,1022.2
20171122T1400,14.610246,53.005753,1012.9
20070112T2100,8.040245,75.96822,1031.3
20120506T1000,13.530245,80.3534,1010.5
20180319T1100,1.0202454,86.793335,1008.8
20150926T0900,14.210245,83.399574,1022.1
20111120T0300,4.1402454,83.777115,1022.2
20101227T0400,-10.619755,82.86195,1028.3
20180929T1300,18.530245,45.992966,1021.6
20150528T0300,5.670245,95.9759,1020.3
20091123T1900,11.840245,76.57681,1015.8
20110918T1100,12.0602455,82.45788,1010.6
20151016T1000,7.0102453,75.40493,1019.4
20240306T0200,5.9702454,87.85596,1019.7
20100718T2300,15.630245,71.97771,1023.4
20160509T1600,22.360245,50.684853,1010.3
20100324T1800,15.540245,58.748005,1010.0
20061006T0800,13.400246,78.88746,1020.8
20120526T0200,11.730246,70.67953,1016.8
20240702T1200,19.100245,58.248764,1017.2
20060116T0500,-7.329755,86.847565,1024.5
20061017T1900,10.240245,86.43385,1015.6
20170923T1100,19.880245,56.601955,1021.5
20230303T0200,0.3302454,90.7756,1020.9
20060901T0500,9.120245,83.957924,1021.6
20110526T0900,25.860245,37.223877,1013.9
20140617T1900,19.780245,43.87078,1016.2
20140205T2100,5.040245,82.40961,1007.4
20080502T2000,12.020246,64.140396,1023.7
20060720T1400,33.920246,28.079517,1018.6
20080524T1400,18.770245,73.12942,1009.6
20220711T0800,20.810246,45.976402,1022.6
20210602T2200,17.770245,85.51612,1020.3
20110617T2000,17.840246,94.8146,1008.8
20240401T0400,9.540245,98.97857,994.9
20150704T0600,25.160246,70.34668,1020.9
20061027T2100,14.700245,90.39202,1026.6
20060527T2300,16.600245,84.784355,1022.8
20220610T1600,24.800245,35.302063,1022.1
20200731T1200,35.43025,22.561993,1015.0
20150405T0500,1.8802454,85.94757,1019.0
20191130T2300,2.1302454,83.988716,1019.8
20220826T1000,25.620245,55.684666,1013.9
20060407T0700,1.7502455,81.55956,1017.8
20200222T2300,11.390245,43.357887,1030.8
20090419T1000,12.250245,74.323265,1018.5
20081017T1200,12.340245,61.10773,1021.1
20070625T1600,15.830245,83.375595,1009.4
20161223T1300,6.040245,95.323814,1035.4
20110702T2300,12.710245,61.37036,1016.0
20080509T1400,24.710245,34.091496,1012.2
20160903T1300,29.250246,27.183037,1018.3
20140720T1400,21.530245,77.013855,1011.2
20150720T0700,24.180244,57.738728,1015.9
20180713T0700,20.560246,58.375404,1019.8
20180328T0900,9.530245,87.01193,1010.1
20140912T0300,11.220245,92.21331,1017.8
20070211T0900,7.110245,84.111336,1005.3
20131210T1100,3.2102456,74.13532,1035.4
20131205T2000,5.3502455,81.92484,1024.4
20241031T1500,12.420245,85.96804,1026.8
20130316T1500,6.900245,42.854862,1009.7
20220222T2300,8.220245,81.41845,1026.6
20201019T1800,7.5902452,82.59387,1020.1
20240829T0100,18.400246,87.802635,1017.6
20170427T1900,5.2802453,92.63704,1015.3
20070905T0400,5.960245,90.87883,1028.3
20151002T1400,17.650246,54.49029,1017.7
20070421T2100,11.720245,68.93577,1019.4
20240225T0300,1.5802454,89.18071,1008.0
20220317T0600,6.230245,98.50674,1024.5
20101122T1400,5.130245,86.64953,1001.6
20190318T1800,7.0302453,71.67558,1023.4
20080921T0600,5.130245,87.45528,1023.8
20120223T1300,5.940245,62.567596,1028.8
20071025T0600,6.9302454,79.07152,1019.7
20150224T1100,5.690245,66.82012,1012.2
20101226T0200,-9.809754,86.780334,1027.9
20200527T1400,23.720245,30.611845,1029.7
20101129T1100,1.4802454,82.18283,1007.3
20091206T2300,10.360246,86.38777,1014.1
20221003T0200,12.970245,97.14969,1026.5
20100306T2200,-2.2997546,74.93317,1024.5
20130814T0300,13.200245,77.64067,1021.8
20170918T0500,9.970245,92.2556,1017.4
20200416T1400,23.360245,36.133717,1016.4
20150810T0400,19.990246,92.88972,1015.9
20070907T0600,12.080245,90.85972,1026.9
20180615T0400,12.740245,89.28596,1016.9
20160315T0800,1.8302454,80.55546,1024.7
20200606T0400,15.090245,84.72786,1004.0
20181012T1800,17.160246,69.62999,1022.9
20161007T0700,9.330245,83.98449,1017.9
20240208T1400,13.710245,71.70705,1003.5
20210612T0700,21.000246,73.51976,1021.0
20150906T0300,12.200245,82.253296,1022.1
20151018T1300,10.520246,74.262474,1017.6
20200309T0800,7.670245,82.72095,1017.6
20160923T0700,12.750245,85.08519,1025.3
20230720T0100,19.190245,59.728306,1016.4
20090801T0600,16.880245,78.83253,1016.7
20120328T1300,19.960245,42.935516,1026.0
20130504T2000,11.570246,95.25004,1021.9
20071223T1200,1.2102454,60.219593,1031.1
20180831T1700,14.8102455,88.11412,1021.1
20181012T1600,23.700245,45.85645,1022.0
20121028T0800,1.0102454,88.3391,1011.3
20170719T1900,27.360245,36.930275,1011.6
20171022T1600,10.270246,73.9068,1019.8
20221016T1500,23.090246,60.22143,1017.8
20180721T1400,22.860245,62.667854,1013.3
20090821T2100,19.920246,72.43629,1022.6
20060304T1100,1.7502455,94.20196,998.0
20130807T2300,18.040245,93.088394,1014.3
20230930T1000,20.480246,61.762375,1026.9
20120310T2300,3.3002453,82.574455,1034.0
20110713T1800,16.230246,92.39703,1011.9
20181117T0500,1.5402454,85.213196,1025.6
20180119T1400,6.500245,70.23678,1014.0
20150117T0000,5.0302453,91.44646,1011.8
20080601T0100,13.130245,96.38843,1015.6
20170925T0500,7.5902452,97.05706,1019.8
20161226T0200,4.860245,93.86091,1032.8
20171114T0700,1.9002454,96.62766,1026.5
20190830T2200,19.780245,84.314415,1019.4
20101117T0600,5.000245,91.57373,1012.8
20170610T0200,16.340246,84.81112,1019.9
20190210T1300,11.410245,64.221634,1001.9
20201119T2300,6.690245,89.1734,1032.0
20180207T0800,1.0402454,93.40223,1012.2
20190422T0200,7.170245,82.593704,1011.0
20200420T1700,19.760244,40.284447,1007.7
20100729T0100,16.780245,92.78571,1013.6
20171216T0700,2.7202454,96.179985,1009.0
20200328T1500,16.950245,43.508293,1015.3
20111116T1900,-1.4197546,96.96825,1022.2
20180215T1100,2.6002455,95.34807,1019.2
20090605T1900,17.510244,46.86086,1003.9
20130811T1700,24.260244,44.390713,1017.7
20070321T2100,1.5102453,90.68507,1011.9
20080910T0000,16.540245,85.4433,1018.0
20210209T0100,0.00024539232,89.47791,1000.0
20080304T1600,4.8002453,72.46845,1015.1
20151114T1100,11.630245,66.28129,1032.2
20110424T0700,14.450245,75.11952,1016.8
20071227T2200,-1.4797546,90.53509,1037.3
20160425T1100,6.460245,57.5295,1016.1
20140525T2300,15.280245,73.86638,1016.8
20191125T1400,9.220245,86.381905,1010.4
20220311T0600,-1.0297546,78.99686,1019.2
20070514T1800,10.870245,89.91301,1012.4
20171027T1000,13.270246,83.955765,1027.9
20170929T1500,24.270245,49.37902,1020.4
20091026T1500,14.320246,57.914112,1021.7
20130404T0100,1.5602454,81.28937,1008.2
20120608T1000,16.480246,82.20711,1011.7
20081115T1500,7.8302455,81.877235,1029.4
20191108T0900,6.670245,88.61041,1005.7
20240717T2300,16.150246,88.519745,1020.9
20170205T1300,4.0302453,96.03613,1002.7
20071203T2200,5.790245,83.165886,1009.9
20080510T2000,18.290245,49.339428,1014.1
20180711T0500,14.350245,69.719734,1017.0
20190417T0700,11.140245,92.83097,1022.2
20160104T0100,4.5002456,92.1215,995.3
20221120T1200,8.660245,73.86164,1014.6
20161228T0100,-2.2697544,89.84487,1045.2
20140915T1800,20.460245,73.805374,1013.7
20100629T0400,17.750246,83.60218,1018.4
20090225T1200,5.630245,60.53642,1030.8
20191012T1200,20.840246,60.04445,1016.8
20111114T1600,6.2602453,82.29059,1024.2
20150722T0400,20.820246,74.2945,1013.2
20121002T1500,19.180244,52.108017,1018.2
20140304T0200,0.6502454,90.538574,997.0
20190906T1100,18.010244,56.852135,1022.8
20090407T1200,19.460245,49.662582,1010.6
20160917T1800,15.120245,81.3832,1016.0
20121115T0400,3.1302452,97.23667,1024.3
20171119T1400,6.9302454,72.37831,1022.6
20110320T1700,9.500245,45.64416,1030.5
20060409T0200,9.550245,71.07663,1012.0
20230304T0200,1.8502454,88.36598,1023.6
20160913T1700,29.050245,42.17007,1011.2
20120923T1100,17.150246,82.775116,1013.1
20131111T2300,0.77024543,90.883095,1029.3
20151010T1900,12.750245,81.22281,1013.1
20210315T1800,6.3102455,82.53167,1018.8
20190126T0600,1.0202454,83.1536,1018.2
20170117T0200,-3.1297545,74.01147,1028.8
20240724T0000,19.030245,84.01722,1021.0
20220916T0500,14.690246,90.272705,1011.2
20140707T2200,17.850245,94.033295,1012.0
20080404T1700,10.010245,57.15024,1024.4
20081126T0900,0.7302454,92.494415,1028.0
20170606T1300,16.480246,63.94122,1008.8
20200113T0100,2.2502456,86.43428,1028.5
20180406T2100,9.5602455,72.03443,1013.9
20120313T2100,6.040245,86.50802,1030.0
20151106T0700,10.170245,89.36642,1024.6
20210820T1700,24.630245,54.233574,1016.7
20170211T1800,3.3202453,90.912796,1018.5
20160717T0000,13.670245,88.773056,1024.0
20180209T0500,0.030245423,88.886566,1019.0
20160308T2300,-0.27975458,91.59601,1018.9
20131118T1100,7.0102453,87.349724,1012.9
20190313T0300,5.1802454,80.79116,1016.9
20121007T2200,8.820246,91.54683,1023.4
20160627T2100,16.790245,80.54314,1021.1
20210131T2100,6.4702454,94.22144,995.7
20140219T1000,7.6602454,82.19863,1017.2
20160502T2200,9.740245,86.617,1020.6
20190302T1000,8.900246,85.10124,1019.8
20170503T1900,11.730246,75.514915,1017.1
20240430T0000,11.080245,91.09172,1018.1
20190522T1000,17.160246,51.5963,1019.8
20130911T0600,10.570246,84.60072,1018.6
20060706T1100,21.750246,72.02167,1019.4
20100210T0800,-4.349755,77.78229,1008.5
20221205T0000,2.1102452,93.47813,1017.3
20230413T1000,8.860246,65.83386,1009.9
20171224T1100,4.670245,91.09306,1033.8
20150521T2200,9.660245,70.99919,1026.3
20210618T0000,21.450245,79.78368,1015.0
20230627T1200,24.520245,36.170914,1020.5
20191216T0800,5.3302455,98.208786,1010.8
20170502T1300,14.220245,54.785896,1015.5
20231017T0000,5.0602455,81.41339,1018.3
20120604T1500,17.310246,61.512157,1012.8
20180223T1700,0.14024541,66.18287,1014.2
20170417T0400,5.860245,89.97853,1020.6
20120222T2300,-0.4297546,79.64084,1028.7
20130804T0100,19.880245,77.20616,1020.0
20201007T1200,13.450245,82.528336,1018.7
20181230T1400,5.0802455,87.94911,1037.0
20180903T1400,21.030245,57.267937,1016.0
20201124T1000,4.4302454,87.00369,1027.9
20160729T1600,27.020245,49.24453,1014.2
20210515T1200,13.860246,59.63384,1008.1
20080804T1100,21.570246,73.71153,1015.1
20160731T0200,21.790245,72.86121,1013.0
20170303T2100,6.8702455,80.99065,1001.5
20130605T1300,23.530245,51.29883,1014.7
20120426T0500,9.050245,83.600784,1005.8
20221005T1400,23.320246,52.333107,1021.1
20190130T0200,0.8202454,78.72999,994.0
20131120T1200,4.4102454,93.63295,1007.1
20071122T1100,9.040245,90.06727,1009.2
20130120T0300,0.4502454,95.15639,991.1
20190223T1900,6.6002455,43.7513,1034.4
20080427T0800,13.650246,55.99116,1022.9
20141016T0400,13.650246,95.27088,1009.1
20190101T0500,5.5802455,96.85032,1033.6
20150306T2200,1.2502453,79.21626,1035.0
20220830T0200,15.860246,90.123634,1017.7
20180309T1200,13.410245,46.971172,1010.2
20070911T1400,16.600245,59.86232,1022.0
20170520T1100,15.180245,57.69459,1023.8
20230528T0100,12.130245,82.57889,1017.0
20091025T0800,12.550245,91.86902,1017.5
20220127T0000,-2.5597544,93.268234,1033.8
20090617T0300,10.620245,90.56535,1024.5
20081129T1600,1.0002453,82.47574,995.8
20220114T1600,3.6202455,72.97239,1034.6
20081014T2000,15.410245,88.39859,1021.4
20161012T0800,5.190245,89.7904,1018.8
20100827T0200,24.020245,62.96557,1007.8
20200514T1700,13.230246,70.25592,1012.3
20231208T1500,7.630245,93.96119,1013.3
20230621T0900,21.780245,77.63935,1018.5
20110816T0100,17.110245,91.265724,1019.5
20230205T1700,5.170245,91.2637,1035.3
20180921T1400,25.090246,41.89558,1012.2
20220727T0900,23.750246,45.778828,1016.9
20240824T0400,15.3102455,90.9101,1014.2
20070625T1700,15.340245,85.65249,1009.0
20110719T1400,16.920246,71.504616,1004.9
20071030T0500,9.010245,91.87522,1014.6
20100827T1500,22.570246,72.2137,1007.8
20220613T1300,25.030245,31.416006,1021.3
20131211T2000,-0.98975456,84.93655,1032.8
20151011T0400,9.780245,93.82492,1012.1
20180330T0000,3.2402453,92.02376,1008.7
20220327T2200,8.010245,65.918915,1026.5
20130626T1100,16.700245,43.989956,1028.4
20191003T1100,13.040245,63.978195,1020.8
20090422T0200,11.570246,80.286865,1020.6
20120505T0900,13.550245,85.573746,1006.9
20191121T2000,3.5802455,92.314606,1009.7
20210828T2100,14.200245,91.91466,1018.9
20070905T1600,15.540245,47.41931,1028.5
20121230T2100,6.9902453,73.9087,1027.3
20181229T0000,1.8002454,89.52926,1035.1
20080702T1100,29.990246,42.129246,1010.9
20210225T2100,6.980245,84.74818,1029.8
20090903T0100,17.740246,91.24719,1009.4
20090424T0900,11.410245,56.346848,1018.3
20150228T0700,1.3002454,96.529854,1023.3
20100502T1900,11.480246,85.51716,1010.6
20150120T0900,1.6102453,96.19538,1011.9
20190802T0500,17.630245,73.98812,1014.8
20121012T1700,12.090245,78.79272,1015.9
20180209T1500,3.5002456,71.29904,1014.9
20070928T2100,11.200245,91.22346,1012.4
20170522T0300,7.5302453,95.65915,1019.3
20170416T0100,10.030245,80.77998,1021.1
20111020T1400,10.600245,56.857956,1026.2
20120707T0500,15.110246,97.57931,1014.6
20190401T0500,4.3502455,86.68338,1018.2
20200605T1200,15.290245,61.1946,1002.4
20220605T0500,18.330246,92.04293,1014.5
20061011T0900,13.620245,89.12268,1015.6
20140601T0400,10.870245,78.22363,1019.4
20100918T0100,9.390245,87.5974,1017.8
20180729T1800,30.850245,29.769602,1012.5
20100920T0400,5.230245,92.30689,1018.8
20240903T1400,29.160246,42.804085,1013.9
20070206T1700,2.7402453,90.20747,1005.7
20220207T1100,6.0602455,60.60422,1029.9
20171211T1400,6.730245,91.70797,984.3
20210329T1400,20.490246,25.872656,1032.0
20131030T0500,6.2402453,94.604095,1023.8
20231210T0000,9.370245,80.34757,1011.8
20060518T0600,18.370245,80.44383,1014.4
20100801T2100,20.060246,83.06822,1016.4
20190630T1100,32.980247,44.14035,1016.8
20200309T0700,6.9702454,86.97869,1016.9
20160517T0700,10.290245,87.15071,1020.8
20171127T0200,2.7802453,88.722275,1030.5
20090516T1800,18.530245,60.73587,1015.3
20161223T0300,3.3802452,98.64188,1036.0
20241219T0400,7.2602453,87.98938,1010.7
20220121T0800,-0.5497546,89.553825,1035.3
20070725T0500,12.860246,93.613365,1018.6
20190114T0600,6.5102453,81.22424,1012.8
20090601T2100,15.790245,73.71124,1017.4
20110204T0300,2.4502454,92.62793,1031.7
20110201T0200,-2.2197547,81.228935,1026.8
20081202T0400,3.8502455,88.51393,1009.1
20120122T0100,9.210245,85.609665,1014.9
20080512T1300,22.260244,50.322433,1014.1
20160213T1700,7.5902452,86.80345,988.7
20220222T1100,8.360246,75.22552,1027.7
20151003T1800,15.530245,71.28627,1013.9
20060613T0200,15.400246,79.767136,1022.2
20200903T0000,12.430245,82.67393,1020.6
20151009T0000,9.8102455,91.68127,1020.4
20100509T1800,12.430245,89.79878,1007.2
20240528T1100,18.680244,53.4052,1021.1
20190512T1600,12.660245,50.738598,1030.5
20080722T2300,13.540245,79.33485,1026.2
20070501T2300,12.720245,46.199448,1008.6
20190514T2200,7.750245,55.71516,1024.6
20070107T1100,9.620245,83.67407,1024.5
20220227T1700,7.3102455,40.969734,1027.9
20170827T1800,26.380245,44.654625,1016.0
20180828T1100,25.830246,48.04524,1018.3
20241023T2000,11.990245,86.853355,1030.2
20220402T0900,1.5602454,89.04831,1010.1
